lmx0,lmx1,lmx2,lmx3,lmx4,lmx5,lmx6,lmx7,lmx8,lmx9,lmx10,lmx11,lmx12,lmx13,lmx14,lmx15,lmx16,lmx17,lmx18,lmx19,lmx20,lmy0,lmy1,lmy2,lmy3,lmy4,lmy5,lmy6,lmy7,lmy8,lmy9,lmy10,lmy11,lmy12,lmy13,lmy14,lmy15,lmy16,lmy17,lmy18,lmy19,lmy20,lmz0,lmz1,lmz2,lmz3,lmz4,lmz5,lmz6,lmz7,lmz8,lmz9,lmz10,lmz11,lmz12,lmz13,lmz14,lmz15,lmz16,lmz17,lmz18,lmz19,lmz20
0.20314522087574005,0.26549869775772095,0.3294636011123657,0.3759378492832184,0.4101259708404541,0.32096850872039795,0.33576700091362,0.3369179368019104,0.3381231129169464,0.2856574058532715,0.30829307436943054,0.3159143030643463,0.32251861691474915,0.2466675341129303,0.2636532187461853,0.26698940992355347,0.2699052691459656,0.20732569694519043,0.197686105966568,0.19456982612609863,0.1929108053445816,0.6416133046150208,0.6403787136077881,0.6615137457847595,0.6725112199783325,0.6774580478668213,0.7430950403213501,0.8457733988761902,0.8927057981491089,0.9238904714584351,0.7590277791023254,0.8593872785568237,0.9039270877838135,0.9315305352210999,0.7653341293334961,0.8395454287528992,0.8567938208580017,0.857161819934845,0.7672035694122314,0.7809831500053406,0.753002405166626,0.7174879312515259,2.9538628609770967e-07,-0.010546703822910786,-0.03110407665371895,-0.05015436187386513,-0.0703367292881012,-0.06194741651415825,-0.08559550344944,-0.09620258957147598,-0.10292111337184906,-0.06986021250486374,-0.08253730833530426,-0.08028712868690491,-0.08190742135047913,-0.07638554275035858,-0.0863332450389862,-0.08127237856388092,-0.08177826553583145,-0.08339232206344604,-0.09552289545536041,-0.09314972162246704,-0.09220601618289948
0.2631477117538452,0.3032841980457306,0.3216897249221802,0.3235539197921753,0.3149850070476532,0.30197831988334656,0.31061941385269165,0.31717565655708313,0.31915000081062317,0.2676394581794739,0.26606285572052,0.26718759536743164,0.2693956792354584,0.2367783933877945,0.23021447658538818,0.23436349630355835,0.23711685836315155,0.20709949731826782,0.1867893636226654,0.17681412398815155,0.16948935389518738,0.7306406497955322,0.7537570595741272,0.7821694016456604,0.8165635466575623,0.8604692816734314,0.7177342772483826,0.7584595680236816,0.8071519136428833,0.8455906510353088,0.701535165309906,0.7662517428398132,0.8305894136428833,0.8830326795578003,0.7023082971572876,0.7651424407958984,0.8352323770523071,0.8942718505859375,0.7093259692192078,0.7225231528282166,0.7184165120124817,0.7117904424667358,4.090541665391356e-07,-0.02189783938229084,-0.04729895666241646,-0.06776724010705948,-0.09122687578201294,-0.08923092484474182,-0.119524747133255,-0.1381581723690033,-0.15144483745098114,-0.09457170218229294,-0.12265096604824066,-0.13463518023490906,-0.1470140665769577,-0.09743864834308624,-0.12909795343875885,-0.14260739088058472,-0.15493346750736237,-0.09976259618997574,-0.12717610597610474,-0.13287143409252167,-0.13935290277004242
0.24995440244674683,0.2924726605415344,0.3254352807998657,0.3198601007461548,0.2949114441871643,0.3273719549179077,0.348466694355011,0.3728090822696686,0.39100807905197144,0.28710752725601196,0.2934708893299103,0.3038841784000397,0.3088771104812622,0.24529151618480682,0.25018900632858276,0.2651269733905792,0.27157407999038696,0.20551013946533203,0.1932634562253952,0.18582400679588318,0.178148090839386,0.8677178621292114,0.8606913089752197,0.8150522112846375,0.7595301866531372,0.721571147441864,0.7202844619750977,0.6566349267959595,0.6117607951164246,0.5752518773078918,0.7010208368301392,0.6481979489326477,0.6870307922363281,0.7210270166397095,0.6997390389442444,0.654149055480957,0.6964718103408813,0.7386377453804016,0.714060366153717,0.6457650661468506,0.5998414754867554,0.5579564571380615,1.8876788487887097e-07,-0.026820356026291847,-0.041692547500133514,-0.05248898267745972,-0.06294719129800797,-0.03749113529920578,-0.06305079907178879,-0.08323231339454651,-0.09797968715429306,-0.035649802535772324,-0.06855175644159317,-0.08418100327253342,-0.09077215194702148,-0.0359966941177845,-0.0669737383723259,-0.07211475819349289,-0.0704253762960434,-0.03812523931264877,-0.06566664576530457,-0.07753400504589081,-0.08348944038152695
0.25442633032798767,0.29795658588409424,0.3280918598175049,0.3186562657356262,0.29524120688438416,0.3317614793777466,0.3632168471813202,0.3857263922691345,0.40064913034439087,0.2930009365081787,0.3041585087776184,0.31032150983810425,0.3097808063030243,0.255936861038208,0.25845977663993835,0.2728702127933502,0.2781141400337219,0.21948446333408356,0.20139175653457642,0.1932973861694336,0.18522557616233826,0.8507288694381714,0.8298746943473816,0.777346670627594,0.7205058336257935,0.6833279728889465,0.6803721785545349,0.6139086484909058,0.5655566453933716,0.5249455571174622,0.6659340262413025,0.6041790843009949,0.6478055715560913,0.6881876587867737,0.6661532521247864,0.6166965961456299,0.6523131132125854,0.6871581077575684,0.6791530847549438,0.6076781749725342,0.5656217336654663,0.5254798531532288,1.598443191141996e-07,-0.020022736862301826,-0.030591851100325584,-0.03916846960783005,-0.047284625470638275,-0.022299667820334435,-0.039939023554325104,-0.0522281639277935,-0.060727719217538834,-0.02336804009974003,-0.052596040070056915,-0.06651211529970169,-0.06946710497140884,-0.02571973204612732,-0.054045386612415314,-0.060284122824668884,-0.05759725347161293,-0.029055263847112656,-0.04905371740460396,-0.05535994842648506,-0.05665160343050957
0.2602648437023163,0.3035496771335602,0.3318682909011841,0.32368069887161255,0.3040750324726105,0.34342098236083984,0.3741280436515808,0.39419054985046387,0.40815243124961853,0.3045387268066406,0.3174434304237366,0.31819847226142883,0.3139673173427582,0.26710399985313416,0.27275460958480835,0.28265050053596497,0.2844942510128021,0.23058411478996277,0.21186840534210205,0.20521381497383118,0.2006295621395111,0.8369287252426147,0.8112555742263794,0.7563988566398621,0.6974482536315918,0.6546299457550049,0.6545357704162598,0.5846842527389526,0.5371370911598206,0.49522826075553894,0.6416848301887512,0.5841379165649414,0.6383325457572937,0.6802327036857605,0.6436718106269836,0.5937364101409912,0.6423925161361694,0.6801185011863708,0.6570839285850525,0.5851435661315918,0.5438696146011353,0.49859899282455444,5.004855196943936e-08,-0.02229929156601429,-0.03457208350300789,-0.04551229998469353,-0.05542030557990074,-0.022389188408851624,-0.041383855044841766,-0.05288063734769821,-0.06016791611909866,-0.023977035656571388,-0.05815250426530838,-0.07225587964057922,-0.07305823266506195,-0.027171874418854713,-0.06030350923538208,-0.06460214406251907,-0.058270324021577835,-0.03148007020354271,-0.052059028297662735,-0.05627702921628952,-0.05501559004187584
0.2644403278827667,0.30631646513938904,0.33689936995506287,0.3249830901622772,0.3055431544780731,0.35055533051490784,0.383729487657547,0.40331289172172546,0.4170078635215759,0.3117554187774658,0.3245883882045746,0.32243072986602783,0.31756433844566345,0.27478790283203125,0.2790256142616272,0.28751376271247864,0.28965091705322266,0.2387523204088211,0.22057469189167023,0.21382412314414978,0.20986083149909973,0.8301599025726318,0.8021628856658936,0.74418705701828,0.6826451420783997,0.6355839371681213,0.6407051086425781,0.5743244886398315,0.5293803215026855,0.48997801542282104,0.6288422346115112,0.5741895437240601,0.6296338438987732,0.6710997819900513,0.6321529746055603,0.5860818028450012,0.6384975910186768,0.6756072044372559,0.6457903385162354,0.5738788843154907,0.5319328904151917,0.48489832878112793,2.8649747019215965e-09,-0.025523032993078232,-0.03902433067560196,-0.05089770630002022,-0.06134780868887901,-0.02404663898050785,-0.04292239993810654,-0.05271594971418381,-0.05844692885875702,-0.024911100044846535,-0.06063856929540634,-0.07432377338409424,-0.07408469170331955,-0.027817387133836746,-0.06407022476196289,-0.06870843470096588,-0.06149769946932793,-0.03196299448609352,-0.053374677896499634,-0.05703826993703842,-0.05511943995952606
0.26557931303977966,0.3073231875896454,0.33644482493400574,0.3286304771900177,0.3127478361129761,0.35276830196380615,0.3859016001224518,0.4045877754688263,0.41748958826065063,0.3138234317302704,0.328226774930954,0.3260352611541748,0.32037538290023804,0.2764875590801239,0.2809407114982605,0.2900824248790741,0.2930224537849426,0.2409088909626007,0.2242491990327835,0.21797168254852295,0.21404075622558594,0.8258598446846008,0.7993289232254028,0.7416972517967224,0.6802451014518738,0.6291720867156982,0.6348046064376831,0.567564070224762,0.5231093168258667,0.48398691415786743,0.6223160028457642,0.5702145099639893,0.6273382306098938,0.6716439723968506,0.6254218816757202,0.5783600211143494,0.6304664015769958,0.6689448356628418,0.6395974159240723,0.5688748359680176,0.5273925065994263,0.48166948556900024,-2.6390846841195525e-08,-0.026323305442929268,-0.04020100459456444,-0.05246919021010399,-0.06314951926469803,-0.024467742070555687,-0.04307912662625313,-0.05288498103618622,-0.05885894596576691,-0.025163959711790085,-0.06212862208485603,-0.076699398458004,-0.07690629363059998,-0.02792489156126976,-0.06390243768692017,-0.06888405233621597,-0.06227483972907066,-0.03211226686835289,-0.05322069302201271,-0.0572875440120697,-0.05591869726777077
0.26596421003341675,0.30825549364089966,0.3383861184120178,0.32903313636779785,0.31252625584602356,0.35304248332977295,0.38687336444854736,0.40533602237701416,0.4184980094432831,0.3142455220222473,0.3283052146434784,0.32634708285331726,0.32095977663993835,0.2771822214126587,0.2817800045013428,0.29114145040512085,0.29428374767303467,0.24192722141742706,0.22553011775016785,0.2192842960357666,0.2152392566204071,0.8234800100326538,0.7972921133041382,0.7410971522331238,0.6805197596549988,0.6316069960594177,0.6359531283378601,0.5676519274711609,0.5236637592315674,0.4839581847190857,0.6227006912231445,0.5701687335968018,0.6255320310592651,0.6692669987678528,0.6256136298179626,0.5776892900466919,0.629315197467804,0.668143093585968,0.6395752429962158,0.5690532326698303,0.5269180536270142,0.4801734387874603,-4.6368519690531684e-08,-0.025086920708417892,-0.03821471333503723,-0.04991557076573372,-0.06014372780919075,-0.024091869592666626,-0.04180639237165451,-0.05077136680483818,-0.056497883051633835,-0.02535935491323471,-0.06191159784793854,-0.07618571817874908,-0.07656244188547134,-0.028492312878370285,-0.06427590548992157,-0.0694524347782135,-0.06320485472679138,-0.03294174000620842,-0.05441050976514816,-0.05916774645447731,-0.05842795968055725
0.2662101686000824,0.30876806378364563,0.33820757269859314,0.329647034406662,0.3156936466693878,0.35333481431007385,0.38751494884490967,0.40628302097320557,0.4194766879081726,0.31514906883239746,0.3293740153312683,0.326303094625473,0.3200616240501404,0.2783602178096771,0.28415194153785706,0.29218581318855286,0.2942342758178711,0.2434035986661911,0.22689159214496613,0.22062917053699493,0.21683591604232788,0.825964629650116,0.8000839352607727,0.742884635925293,0.68278568983078,0.6328455805778503,0.6381946206092834,0.5693998336791992,0.5253691077232361,0.48540979623794556,0.6252226233482361,0.5711420774459839,0.6262487769126892,0.669792890548706,0.6279907822608948,0.5798867344856262,0.6338866949081421,0.6738619208335876,0.6415440440177917,0.5701439380645752,0.5279309749603271,0.48094284534454346,-5.9089341419849006e-08,-0.02448200061917305,-0.03693903982639313,-0.04824228957295418,-0.05807149037718773,-0.022863389924168587,-0.04032034054398537,-0.04884128272533417,-0.0541323684155941,-0.024490082636475563,-0.06131361424922943,-0.07564765959978104,-0.07565221935510635,-0.027982771396636963,-0.06464335322380066,-0.06987524777650833,-0.06294859945774078,-0.03266747668385506,-0.05459243804216385,-0.059306997805833817,-0.058135151863098145
0.26743289828300476,0.3100869655609131,0.3392527997493744,0.3302670121192932,0.31627780199050903,0.3537793755531311,0.38811102509498596,0.4068199694156647,0.42034614086151123,0.3156529366970062,0.3307468593120575,0.32730069756507874,0.3204231560230255,0.2787976861000061,0.2844328284263611,0.2930530309677124,0.295463889837265,0.24399176239967346,0.2269330471754074,0.22064082324504852,0.21685075759887695,0.8282033205032349,0.802283763885498,0.7465204000473022,0.6874752044677734,0.6374142169952393,0.6401163935661316,0.5723415613174438,0.5286687612533569,0.48893579840660095,0.6272369623184204,0.5731152296066284,0.6286274194717407,0.6725174188613892,0.6303625702857971,0.5822663903236389,0.6375457644462585,0.67851322889328,0.6445322632789612,0.5732519626617432,0.5313127040863037,0.4835349917411804,-6.21495743757805e-08,-0.024434126913547516,-0.03741440549492836,-0.049228619784116745,-0.05964473634958267,-0.02390531450510025,-0.04191585257649422,-0.05072146654129028,-0.056189075112342834,-0.02583511732518673,-0.06327048689126968,-0.07774776220321655,-0.07782440632581711,-0.029574377462267876,-0.06671363115310669,-0.07182186096906662,-0.06477954983711243,-0.03447303548455238,-0.05664122477173805,-0.06130736321210861,-0.06014401465654373
